Date,VAS.AX,VGS.AX,VAP.AX,VGB.AX,VBND.AX,Cash
7/29/2020,0.006556353,0.011363636,-0.000514227,0.00260104,0,0
7/30/2020,-0.002791563,-0.011235955,-0.002915452,0.001197366,0.000858553,-9.97108E-05
7/31/2020,-0.01881804,0,-0.008083935,0.001793901,0.001930088,0
8/3/2020,-0.000792519,0.011363636,-0.002774406,-0.001989654,-0.000642123,0.000199442
8/4/2020,0.018083756,0,0.01860546,0.001196172,0,0
8/5/2020,-0.005765036,0.011235955,-0.002048481,0.001592991,0.001927608,0
8/6/2020,0.007679047,0,-0.016763599,-0.001789264,-0.001923899,0
8/7/2020,-0.005132193,0,0.01078636,0.000796654,0.002355965,0
8/10/2020,0.016101297,0,0.014113597,-0.000199005,-0.001282051,0
8/11/2020,0.004,0,0.014596062,-0.000796178,0,0
8/12/2020,-0.001225866,0.011111111,0.004349281,-0.001992032,-0.003637142,0
8/13/2020,-0.002147898,0,0,0.000598802,-0.000429461,0
8/14/2020,0.001845018,0,0.003830779,-0.001994813,-0.003007519,0
8/17/2020,-0.007213014,0,-0.008627841,0.001998801,0,0
8/18/2020,0.007574586,0,0.003514644,0.001595851,0.001292825,0
8/19/2020,0.008591593,0,-0.005837225,0.001194981,0.000430385,0
8/20/2020,-0.008062063,0,0.0011743,-0.000198926,-0.0002151,0
8/21/2020,-0.000920104,0,0.017593834,-0.000596896,0.001075731,0
8/24/2020,0.005218726,0.010989011,-0.003951918,0.001990842,0.000644745,0
8/25/2020,0.004275462,0.010869565,0.010084311,-0.001788198,-0.000429553,0
8/26/2020,-0.0060818,0,0.00212766,-0.00258758,-0.002363558,0
8/27/2020,0.001835704,0,-0.004082966,0.001596488,-0.000861512,0
8/28/2020,-0.007634753,0,0.006723516,-0.006375772,-0.002586764,0
8/31/2020,-0.00030774,0,0.016777977,0.003609384,0.000648368,0
9/1/2020,-0.016930891,0.010752688,-0.018583787,-0.0001998,0,0
9/2/2020,0.019257868,0.010638298,0.010284035,0.000999201,0.001943844,0
9/3/2020,0.00890937,-0.031578947,0.023590241,0.002794969,0.00172451,0
9/4/2020,-0.030602923,0,-0.027940016,0.000199084,0.002797504,0
9/8/2020,0.012721847,-0.02173913,0.006658006,-0.002985669,-0.004291845,0
9/9/2020,-0.019851117,0.011111111,-0.015325052,0.002395688,0.002155172,0
9/10/2020,0.006329114,-0.010989011,-0.001310616,-0.001792472,-0.001290323,0
9/11/2020,-0.008490566,0,0.00164042,0.00179569,-0.000215332,0
9/14/2020,0.00555027,0.011111111,-0.002292827,0.002190799,0.001938402,0
9/15/2020,-0.000157704,0.010989011,0.01674327,0.000198728,0.000429923,0
9/16/2020,0.011041009,0,0.013400065,0,-0.000214869,0
9/17/2020,-0.011700468,-0.010869565,-0.004142106,0.000198689,0,0
9/18/2020,-0.002367798,-0.010989011,-0.005919053,-0.001191895,-0.00042983,0
9/21/2020,-0.00664557,-0.011111111,-0.014322498,0.000994431,0.000430015,0
9/22/2020,-0.007167888,0.011235955,-0.009632653,0.001192132,0.001504406,0
9/23/2020,0.022942403,-0.022222222,0.016979888,0.002976781,-0.001287554,0
9/24/2020,-0.007685069,0,-0.000486302,-0.000593589,0.000429738,0
9/25/2020,0.013908645,0.011363636,0.008108985,0.000593942,-0.000214777,0
9/28/2020,-0.000935308,0.02247191,0.018500644,0.001582905,0.000859291,0
9/29/2020,-0.001560306,-0.010989011,-0.009319223,-0.000395101,-0.001073192,0
9/30/2020,-0.020628223,0.011111111,-0.015625,-0.000988142,0.001074345,0
10/1/2020,0.011329185,-0.043956044,0.01425332,-0.002571711,-0.001717107,0
10/2/2020,-0.014831177,0,-0.001117854,0.003173344,0.001290045,0
10/5/2020,0.023862908,0.011494253,0.02509992,-0.002174773,-0.000644192,0
10/6/2020,0.00281558,-0.011363636,-0.003587024,-0.001188825,-0.00193382,0
10/7/2020,0.013570426,0.011494253,0.012208483,0.003372347,0.000861141,0
10/8/2020,0.011234226,0.011363636,-0.008040823,-0.00059312,-0.0010755,0
10/9/2020,0.001521838,0.011235955,0.003429462,0.001582591,0.00129199,0
10/12/2020,0.003342957,0.011111111,-0.003573093,-0.000987557,0,0
10/13/2020,0.011055581,-0.010989011,0.014031805,0.000988533,0.000645161,0
10/14/2020,-0.002846016,0,-0.003228782,-0.000592534,0.001719321,0
10/15/2020,0.005257624,-0.011111111,0.008175228,0.004150198,0.001072731,0
10/16/2020,-0.005379558,0.011235955,-0.017747858,0.000590435,0.000428633,0
10/19/2020,0.008563702,-0.011111111,-0.001246106,0.000786782,-0.000428449,0
10/20/2020,-0.007895129,0,-0.002339364,-0.000196541,0,0
10/21/2020,0.001651652,-0.011235955,0.002657496,-0.003145272,-0.00235748,9.97009E-05
10/22/2020,-0.003297856,0.011363636,-0.011381353,0.000591599,-0.000214823,-9.9691E-05
10/23/2020,0.001955181,0,0.003469484,-0.000985416,-0.001718951,9.97009E-05
10/26/2020,-0.004503152,-0.011235955,0.005814867,0.002367331,0.001076195,0
10/27/2020,-0.016435464,-0.011363636,-0.01171875,0,0.001290045,0
10/28/2020,-0.000153304,-0.022988506,-0.007747036,0.000787247,0.001503114,0
10/29/2020,-0.015639374,0,-0.016889739,-0.002359882,-0.001715266,0
10/30/2020,-0.006074766,-0.011764706,-0.002269044,-0.000591366,-0.000214777,0
11/2/2020,0.004388027,0.011904762,0.018518519,0.000197239,-0.000644468,0
11/3/2020,0.019347792,0.023529412,0.0215311,0.004338395,0.001074807,0
11/4/2020,-0.002142966,0.022988506,0.01186573,-0.001767131,0.000858922,0
11/5/2020,0.013345605,0.011235955,0.018824256,0.003147128,0.002789101,0
11/6/2020,0.008477142,0,0.003180373,-0.000588235,0.000855798,0
11/9/2020,0.019063344,0.011111111,0.011624396,-0.000588582,-0.001282599,0
11/10/2020,0.006333775,0.010989011,0.022981645,-0.008244994,-0.004708904,0
11/11/2020,0.017271663,0,0.018526623,-0.002573238,-0.001290323,0
11/12/2020,-0.004316547,0,-0.005442567,0.00476285,0.000215332,0
11/13/2020,-0.001878613,0,-0.008352535,0.000987557,0.002368138,0
11/16/2020,0.013754162,0.010869565,0.017281441,-0.002367798,-0.000214777,0
11/17/2020,0.001428163,0,-0.0041399,-0.001582278,0.001718582,0
11/18/2020,0.004848831,0,-0.003583716,0.002377179,0.001501179,0
11/19/2020,0.001419245,0,-0.004028197,-0.000197628,-0.001070664,0
11/20/2020,-0.000566893,0,0.002311137,0.000593003,0.003215434,-9.9691E-05
11/23/2020,0.004254112,0,-0.006917423,0.000987752,-0.000854701,9.97009E-05
11/24/2020,0.01341429,0.010752688,0.015237266,-0.001973554,-0.00106929,0
11/25/2020,0.004458687,0,0.00242996,-0.00138422,0.000642261,0
11/27/2020,-0.012206964,0,-0.000142592,0.000792079,0.001069748,-9.9691E-05
11/30/2020,-0.011515237,0,-0.004135767,0.000197863,-0.000854884,0
12/1/2020,0.010654923,0.010638298,0.005012172,-0.001186944,0.00171123,0
12/2/2020,0.000281136,0,-0.005984611,-0.002970885,-0.00256246,0
12/3/2020,0.003653738,0,-0.002006881,0,0.000214087,0
12/4/2020,0.00308037,0.010526316,0.007038207,-0.000595948,0.001498288,0
12/7/2020,0.005304299,0,0.00142633,-0.002583979,-0.002137209,0
12/8/2020,0.002360455,0,-0.001851588,0.001394978,0.002141786,0
12/9/2020,0.006510597,-0.010416667,-0.010844749,0,0.000213721,0
12/10/2020,-0.00715662,0,0,0.002189055,-0.001709402,0
12/11/2020,-0.00637649,0,-0.00966532,0.00019857,0.002782534,0
12/14/2020,0.003069196,0,0.014420976,0.000794123,0.000853789,0
12/15/2020,-0.004311544,0.010526316,0.008184951,0.00059512,0,0
12/16/2020,0.007542953,0,-0.000569719,0,-0.000639795,0
12/17/2020,0.010813808,0.010416667,0.005130398,-0.001784298,-0.000426803,0
12/18/2020,-0.012069675,-0.010309278,-0.023819651,0,0.000426985,0
12/21/2020,-0.000832986,0,-0.008278867,0.002184707,0.000426803,0
12/22/2020,-0.009865222,0,-0.000878735,0.00059453,0,0
12/23/2020,0.007297221,0,0.024772794,0.000792236,0.001279863,-9.97009E-05
12/24/2020,0.003204235,0,0.010585038,-0.002572729,-0.001491265,0
12/29/2020,0.005832523,0.010416667,0.011606511,0.000793651,-0.000213356,9.97108E-05
12/30/2020,-0.002209029,0,0,-0.000594766,0.000426803,-9.97009E-05
12/31/2020,-0.01259167,0,-0.015251154,0,0.001279863,0
1/4/2021,0.013733184,-0.041237113,0.002131287,0,-0.000852152,9.97108E-05
1/5/2021,-0.000414708,0,0.004537076,0.000991867,-0.000852878,0
1/6/2021,-0.010372009,0.010752688,-0.005363444,-0.003170828,0.000213402,0
1/7/2021,0.015371716,0.010638298,-0.020150419,-0.00139165,-0.002346917,-9.97009E-05
1/8/2021,0.005229838,0.010526316,-0.009413469,-0.002189926,-0.001497006,0
1/11/2021,-0.007667032,-0.010416667,-0.009356725,-0.000598563,-0.000214179,0
1/12/2021,-0.00303532,0,-0.008264463,-0.000798563,-0.001713796,0
1/13/2021,0.000691946,0,-0.012053571,0.001998002,0,0
1/14/2021,0.005255151,0,0.01596626,-0.000199402,0.000429185,0
1/15/2021,-0.000275141,0,0.000444774,0.000997208,0.001072501,0
1/19/2021,0.004953901,0,0.012003557,0.000199243,-0.000428541,0
1/20/2021,0.003560181,0.010526316,-0.006150242,0.000796813,0.000857449,0
1/21/2021,0.007777323,0,-0.000884043,0.000995223,0.000428357,0
1/22/2021,-0.004061738,0,0.001179767,-0.002585007,-0.002354956,0
1/25/2021,0.00435019,0,0.00353513,0.000199362,0.000429185,0
1/27/2021,-0.007038441,-0.020833333,-0.004843681,0.001594578,-0.0002145,0
1/28/2021,-0.019220284,0.010638298,-0.005162242,0.000597015,0.002789101,0
1/29/2021,-0.005420431,-0.021052632,-0.006671609,-0.001988862,-0.003209243,0
2/1/2021,0.007965344,0.010752688,0.001044776,-0.001594261,0.000214638,0
2/2/2021,0.014834327,0.021276596,0.009094975,0.001397206,0,0
2/3/2021,0.008879781,0,0.026891253,-0.002192545,-0.002360515,0
2/4/2021,-0.008259986,0.010416667,-0.024604317,-0.002197363,-0.0015057,0
2/5/2021,0.011469143,0,0.009883464,0.001801802,0.001292546,-9.97108E-05
2/8/2021,0.00512959,0.010309278,-0.0084721,-0.004196643,-0.001075731,9.97208E-05
2/9/2021,-0.008460919,0,-0.010901591,0.001404776,0,0
2/10/2021,0.006365976,0,-0.000446828,0.000601202,-0.000646134,0
2/11/2021,-0.001884253,0,0.005066309,0.002403365,0.000431034,-9.97108E-05
2/12/2021,-0.006067961,0,-0.004595997,-0.001598402,-0.000430849,0
2/16/2021,0.017636684,0.010204082,0.009681263,-0.005603362,-0.004310345,0
2/17/2021,-0.003999467,-0.01010101,-0.018439298,-0.002817468,-0.001515152,0
2/18/2021,-0.000267702,0,-0.019537121,0.001412714,0.001083893,0
2/19/2021,-0.012049806,0,0.003832005,-0.002619911,-0.001948896,0
2/22/2021,-0.002981434,-0.010204082,-0.009619789,-0.009092746,-0.002386635,0
2/23/2021,0.009786598,0,0.020968239,0.001427406,0.000434972,0
2/24/2021,-0.00794185,0.010309278,0.000755059,-0.003257992,-0.001521739,0
2/25/2021,0.008955224,-0.020408163,0.003772446,-0.006741573,-0.001741781,0
2/26/2021,-0.024610005,-0.010416667,-0.021948286,-0.007815714,-0.005670665,-9.97208E-05
3/1/2021,0.02040535,0.021052632,0.035659391,0.011401327,0.005922351,9.97307E-05
3/2/2021,-0.003918389,0,-0.002077768,-0.004509121,0.00043611,0
3/3/2021,0.007053717,-0.010309278,-0.005353956,0.002470661,-0.00043592,0
3/4/2021,-0.005657328,-0.010416667,0.010915072,-0.005750667,-0.002616659,0
3/5/2021,-0.00758602,0.010526316,-0.01434699,-0.001445982,-0.001530389,0
3/8/2021,0.006006006,0,0.003901561,0.00413736,0.001094811,0
3/9/2021,0.003663501,0.010416667,-0.002690583,-0.001030078,-0.001749781,-9.97208E-05
3/10/2021,-0.008516966,0.010309278,-0.001199041,0.003918334,0.001752848,0
3/11/2021,0.000818107,0.010204082,-0.007352941,0.000821693,0.000437445,0
3/12/2021,0.007901907,0,0.008465608,0.000205255,-0.001530389,0
3/15/2021,0.001757232,0,0.013641133,-0.004925097,-0.001751697,0
3/16/2021,0.008635812,0,0.020556049,0.00536193,0.001316078,0
3/17/2021,-0.006153846,0,-0.015215186,-0.000820513,-0.001533406,0
3/18/2021,-0.005788128,-0.01010101,-0.010005886,-0.005748306,-0.002852128,0
3/19/2021,-0.003249391,0,0.010701546,0.001858352,0.000880088,0
3/22/2021,0.00407498,0.010204082,-0.003823529,0.001854905,0.002198285,0
3/23/2021,-0.002299784,-0.01010101,0.01446708,0.001028595,0,0
3/24/2021,0.005423729,-0.010204082,0.002619325,0.005548705,0.001535424,0
3/25/2021,-0.000809171,0.010309278,0.003773585,-0.002043736,0.00087604,-9.97307E-05
3/26/2021,0.007963288,0.010204082,0.006506651,0.001023961,0.000656455,0
3/29/2021,-0.003079807,0,-0.005315328,-0.002454992,-0.001093374,9.97407E-05
3/30/2021,-0.007924782,0,-0.006932409,-0.004922067,-0.002408056,0
3/31/2021,0.009748172,0,0.014397906,-0.000206101,-0.002852754,-9.97307E-05
4/1/2021,0.009654063,-0.070707071,-0.004874552,0.000824572,0.001760563,0
4/6/2021,0.000664011,0.010869565,0.010229074,0.003501545,0.002196837,9.97407E-05
4/7/2021,0.006370272,0,0.01069595,0.001026273,0.002411223,0
4/8/2021,0.009890545,0.010752688,0.004091999,0.002255485,-0.00043735,-9.97307E-05
4/9/2021,0.000130582,0,0.004075323,-0.001022913,0.001750164,0
4/12/2021,-0.002741872,0,-0.013435969,-0.001023961,-0.00131033,9.97407E-05
4/13/2021,-0.001571092,0.010638298,0.003404738,-0.002665027,-0.002842773,0
4/14/2021,0.008654603,-0.010526316,0.011452001,0.002261048,0.001973684,-9.97307E-05
4/15/2021,0.004810192,0.010638298,-0.003774112,-0.001025431,0.000437733,0
4/16/2021,0.000517531,0,0.017959871,0.00246356,0.002625246,0
4/19/2021,0.000517264,0,-0.012818746,0.000204792,-0.001527384,0
4/20/2021,-0.006591702,-0.010526316,-0.000698129,-0.003071253,-0.000655594,0
4/21/2021,-0.003512881,0.010638298,-0.018164035,0.002464572,0.001968073,0
4/22/2021,0.008356182,-0.010526316,0.012807742,0.001843884,0.000872981,0
4/23/2021,0.000517933,0.010638298,0.004636785,-0.001431493,-0.000218055,0
4/26/2021,-0.001682412,0,-0.003356643,-0.001228753,-0.001308615,0
4/27/2021,-0.001555613,0,-0.003929273,0.000615132,0.000218388,0
4/28/2021,0.006361984,0,0.016624401,0.00102459,-0.003056769,0
4/29/2021,0.000516062,0.010526316,-0.000554324,0.001023541,0.001971091,0
4/30/2021,-0.007479046,-0.010416667,-0.006655574,-0.001635992,-0.001967213,0
5/3/2021,0.000519683,0,0.009073143,0,0.00021901,0
5/4/2021,0.00558369,-0.010526316,0.002766634,-0.00102417,0.000875848,0
5/5/2021,0.00348657,0.010638298,0.001379501,0.002255485,0.000875082,0
5/6/2021,-0.005018659,0,-0.009092161,0.001022913,0.000655738,-9.97407E-05
5/7/2021,0.002715986,0.010526316,0.003197553,0.000817494,0.000655308,0
5/10/2021,0.013801109,-0.010416667,0.00595898,-0.00061262,-0.001309758,9.97506E-05
5/11/2021,-0.010687023,-0.010526316,-0.005923681,-0.001021659,-0.001967213,0
5/12/2021,-0.007201646,-0.010638298,-0.008314856,-0.001840867,-0.00087604,0
5/13/2021,-0.007901554,0,-0.020681945,-0.001844262,-0.002630425,-9.97407E-05
5/14/2021,0.005353179,0.021505376,0.016552511,0.001026483,0.000659341,0
5/17/2021,0.002337662,0,0.000280741,0.001640689,0.000878542,9.97506E-05
5/18/2021,0.006219228,-0.010526316,-0.006876228,-0.001433251,-0.001536098,0
5/19/2021,-0.020216328,0,-0.01356507,0.00102522,0.001098901,0
5/20/2021,0.013930871,0.010638298,0.023922074,0.001229005,-0.001317234,0
5/21/2021,0.002073882,0,-0.001678791,0.000818331,0.0015388,0
5/24/2021,0.001293494,0.010526316,0.002802691,0.001430908,0.000658472,0
5/25/2021,0.009817853,0,0.017747345,0.00122474,0.001754771,0
5/26/2021,-0.002814379,0,-0.008924894,-0.000815494,0.001751697,0
5/27/2021,0.000898012,0,-0.004571904,0.0020404,-0.000874317,-9.97407E-05
5/28/2021,0.011022815,0,0.014196242,-0.002443494,-0.000656312,0
6/1/2021,-0.00418357,0,-0.001783999,-0.00122474,0.000875657,9.97506E-05
6/2/2021,0.009929981,0,0.016634589,0.001226242,0.000218723,0
6/3/2021,0.00617673,0,0.007978364,0.001632986,0.000656024,-9.97407E-05
6/4/2021,0.004134302,0.010416667,0.001073249,-0.002445486,-0.00152972,0
6/7/2021,-0.001247661,0,0.010586974,0.003881512,0.002188663,9.97506E-05
6/8/2021,0.001623985,0,0.008486938,-0.0002035,-0.00131033,0
6/9/2021,-0.003242704,0,-0.010650888,0.003053124,0.002624098,0
6/10/2021,0.004129129,0,0.021796917,0.005478896,0.00261723,-9.97407E-05
6/11/2021,0.001993769,0,-0.00364204,-0.000201816,0.001087666,0
6/15/2021,0.010197737,0.010309278,0.001044386,-0.000807428,-0.001086484,0
6/16/2021,-0.000984858,-0.010204082,0.002086594,-0.001616162,-0.001957799,0
6/17/2021,-0.002711029,0,-0.013925039,-0.006677459,-0.001525719,0
6/18/2021,-0.000247127,-0.010309278,0.005939026,0.002240782,0.002837808,0
6/21/2021,-0.016932394,0.010416667,-0.002623983,0.004065041,0.002829778,0
6/22/2021,0.014080966,0.010309278,0.022494081,-0.004453441,-0.004558281,0
6/23/2021,-0.005826928,-0.010204082,-0.011964492,0.001220008,0.00174444,0
6/24/2021,-0.003367003,0.010309278,-0.000911458,-0.000812348,-0.00043535,0
6/25/2021,0.005255255,0,0.009774534,0,0.00043554,0
6/28/2021,0.000124471,0,-0.01135777,-0.001422764,-0.002612103,0
6/29/2021,0.000497822,0,0.008224543,0.004070832,0.002400698,0
6/30/2021,0.000995149,0,0.000517933,-0.002432597,0.000435445,0
7/1/2021,-0.010935752,-0.040816327,-0.006988482,0.002641739,0.000217628,0
7/2/2021,0.011307953,0.010638298,0.001433598,0.001621403,0.003263708,0
7/6/2021,-0.007081625,0,-0.004164498,0.000404694,-0.001301236,0
7/7/2021,0.009884885,0,0.010846837,0.003843042,0.00412595,0
7/8/2021,0.001610705,-0.010526316,-0.001939237,0.002820874,0.00216263,-9.97506E-05
7/9/2021,-0.010019792,0.010638298,-0.011010363,0.000401849,-0.000431593,0
7/12/2021,0.008996626,0,0.015062213,0.001205061,-0.001727116,9.97606E-05
7/13/2021,-0.000743034,0,-0.004645161,0,0.000432526,-9.97506E-05
7/14/2021,0.003470071,0,-0.002592689,-0.000401204,-0.000648508,0
7/15/2021,-0.004446091,0,-0.011827398,0.003010235,0.001730478,0
7/16/2021,0.003721623,-0.010526316,0.001052216,-0.00060024,0.000647808,0
7/19/2021,-0.008651588,-0.010638298,-0.001708054,0.003203203,0.001942167,0
7/20/2021,-0.004488218,0.010752688,-0.001974204,0.002793854,0.002799914,0
7/21/2021,0.008015028,0.010638298,0.008308057,0.000597015,0,0
7/22/2021,0.009814884,0,-0.002746534,-0.001988862,-0.002792096,0
7/23/2021,0.001476378,0.010526316,0.008131148,0.000398565,0.000646134,0
7/26/2021,-0.00012285,0,-0.008976194,0.000199203,0.001721911,0
7/27/2021,0.004668878,-0.010416667,0.002887897,0.000199164,-0.000859476,0
7/28/2021,-0.007337654,0,0.010602094,0.002787734,0.001505376,0
7/29/2021,0.005790317,0.010526316,-0.013858309,0,0,0
7/30/2021,-0.002939735,-0.010416667,0.013265038,-0.001985703,0.000429461,0
8/2/2021,0.013267813,0.010526316,0.005055087,0.000994827,0.000643915,0
8/3/2021,-0.002546072,0,-0.001547588,0.000397535,0.001501502,0
8/4/2021,0.004497387,0,0.004262464,0.000198689,0.000428357,0
8/5/2021,0.000968054,0,0.012990354,-0.000794597,-0.000428174,0
8/6/2021,0.002901354,0,0.003682072,-0.001192843,-0.000642536,0
8/9/2021,0.00036162,0,0.00341556,-0.001592357,-0.003000429,0
8/10/2021,0.003012411,0.010416667,-0.001008573,0.000398724,-0.00171969,0
8/11/2021,0.003123498,0,-0.005174154,-0.00079713,0,0
8/12/2021,0.001437126,0,-0.009514144,0.001396091,0.001076658,0
8/13/2021,0.006338197,0,0.006019467,-0.000995818,-0.0002151,0
8/16/2021,-0.006298277,0,0.006747295,0.003787879,0.002796902,0
8/17/2021,-0.008490792,0,-0.010369246,-0.000595829,0.000429092,0
8/18/2021,-0.000241225,-0.010309278,0.018911321,0.000198728,-0.000643363,0
8/19/2021,-0.004825673,0,-0.008402307,0.003775084,0.000643777,-9.97606E-05
8/20/2021,-0.000121227,0,0.010370558,0.000791766,0.000643363,0
8/23/2021,0.003637245,0.010416667,0.009638253,-0.001582278,-0.001928847,0
8/24/2021,0.002778449,0,0.005702951,-0.002971474,0.001288383,0
8/25/2021,0.004698229,0,-0.00949211,0.000198689,-0.000857817,0
8/26/2021,-0.005155875,0,0.002240199,-0.002185141,-0.002790298,0
8/27/2021,0.000120525,0.010309278,0.001117596,-0.001194505,0,0
8/30/2021,0.002289708,0,0.004837509,0.002790512,0.001291433,0
8/31/2021,0.004689191,0,0.01592396,0,0.001289768,0
9/1/2021,-0.000718047,0,-0.00145808,-0.004770423,-0.002146844,0
9/2/2021,-0.001077844,0,0.002311998,0.002596365,0.000430293,0
9/3/2021,0.005874595,0,0.006312978,-0.001593625,0.000645161,0
9/7/2021,0.002622169,0,0.004463747,-0.00179569,-0.001504406,0
9/8/2021,-0.002377556,0,-0.017535431,-0.001998801,-0.002798106,0
9/9/2021,-0.017635844,0,-0.008679707,0.002002804,0.001726743,-9.97705E-05
9/10/2021,0.004124212,-0.010204082,0.001109878,0.001599041,0.001508296,0
9/13/2021,0.003020053,0,-0.006282336,-0.001596488,-0.000860585,9.97805E-05
9/14/2021,0.001565699,0,0.009297136,0.00059964,0,0
9/15/2021,-0.002886003,0,0.012404815,0.003196165,0.000645995,-9.97705E-05
9/16/2021,0.006874096,0,0.004731287,-0.002787734,0.000215193,0
9/17/2021,-0.009821536,0,0.001931901,-0.002396166,-0.001290878,0
9/20/2021,-0.019958873,-0.020618557,-0.01373825,0.00060048,-0.001292546,0
9/21/2021,0.003579363,0,-0.000366569,0.00160032,0.001294219,0
9/22/2021,0.003566597,0.010526316,0.011123335,0.000399441,-0.000215424,0
9/23/2021,0.010906863,0.010416667,0.009187621,0.000199641,0.001077354,0
9/24/2021,-0.004000485,0,-0.021562051,-0.008183633,-0.005811451,0
9/27/2021,0.005842259,0,0.007345739,0.001207486,-0.000216497,0
9/28/2021,-0.01500484,-0.020618557,-0.02442878,-0.00361809,-0.003464703,0
9/29/2021,-0.010565111,0,-0.009218886,-0.00121041,-0.000434594,0
9/30/2021,0.018003477,-0.010526316,0.014082736,-0.000403959,-0.000434783,-9.97805E-05
10/4/2021,-0.007196,0,-0.010043397,-0.000202061,-0.000652458,9.97904E-05
10/5/2021,-0.004176904,0,-0.008642285,-0.000808407,-0.001305767,0
10/6/2021,-0.006044905,0.010638298,-0.007075174,-0.0052589,-0.003050774,-9.97805E-05
10/7/2021,0.006950478,0,0.011197353,0.001626678,0.002404372,0
10/8/2021,0.007642056,0,0.000377501,-0.00365408,-0.003270824,0
10/11/2021,-0.001100917,0,-0.010440252,-0.003871231,-0.000875082,0
10/12/2021,-0.004286064,0,-0.003940511,-0.001431786,-0.001751697,0
10/13/2021,0.000983889,0,0.016334865,0.003277345,0.002193463,0
10/14/2021,0.006511856,0.021052632,0.010296334,0.00244998,0.001969796,0
10/15/2021,0.006591797,0,0.002858563,-0.000610998,0.00218436,0
10/18/2021,0.002910502,0.010309278,-0.010782005,-0.00794783,-0.002397559,0
10/19/2021,-0.00120919,0,0.014031571,-0.000821693,-0.000218484,0
10/20/2021,0.007021792,0,0.005189029,-0.002261513,-0.003496503,0
10/21/2021,-0.001081991,0.010204082,0.014380531,0.000206058,-0.000877193,-9.97904E-05
10/22/2021,-0.00084246,-0.01010101,0.004846722,-0.000206016,0.000877963,0
10/25/2021,0.003613587,0.010204082,0.005788014,0.000412116,0.001754386,9.98004E-05
10/26/2021,0.001320211,0,-0.003237022,-0.001235839,-0.000875657,0
10/27/2021,0.000359583,0,-0.00120279,-0.001649825,0.001533742,-9.97904E-05
10/28/2021,-0.003115265,0,-0.001926782,-0.005783929,0.002187705,0
10/29/2021,-0.015745192,0,-0.022080116,-0.007687513,-0.000436586,-9.98004E-05
11/1/2021,0.009280742,0.01010101,0.007156076,0.010050251,0.000655165,9.98104E-05
11/2/2021,-0.006533575,0,0.009432807,-0.001451078,0.000436491,0
11/3/2021,0.009134088,0.01,0.005703883,0.003944364,0.0004363,0
11/4/2021,0.00482742,0,0.013153131,-0.00165426,-0.001090275,0
11/5/2021,0.005164545,0,0.00083373,0.004763877,0.003056101,0
11/8/2021,0.000597443,0,0.003927169,0.000412286,0.004134929,0
11/9/2021,-0.002268928,0,-0.004860123,0.000206058,0.000433463,0
11/10/2021,-0.001795332,-0.00990099,-0.00405003,0,0,0
11/11/2021,-0.005635492,0.01,-0.01351513,-0.00473836,-0.00584922,-9.98004E-05
11/12/2021,0.008440854,0,0.003516004,0.000620989,0.00087165,0
11/15/2021,0.005141696,0,0.001570617,0.000413736,0.002177226,9.98104E-05
11/16/2021,-0.006899833,0.00990099,-0.00615199,-0.001861042,-0.003693244,0
11/17/2021,-0.006588404,-0.009803922,0.003155723,-0.000207168,-0.00087222,0
11/18/2021,0.001929338,0.00990099,0.010647308,0.00227932,0.001527717,-9.98004E-05
11/19/2021,0.001925623,-0.009803922,0.006345026,-0.000413479,-0.000435825,0
11/22/2021,-0.004444444,0,-0.003806805,0.000206825,0.003706126,0
11/23/2021,0.008928571,0,0.012538811,-0.003722084,-0.005430061,0
11/24/2021,-0.005022722,0,0.000471754,0.00166044,0.001091941,0
11/26/2021,-0.015264423,-0.01980198,-0.001178828,0.004144219,0.002181501,0
11/29/2021,-0.00585866,0.01010101,-0.012628349,0.00144449,0.002394428,0
11/30/2021,0.004665439,-0.02,0.008008606,0.003709046,-0.000217155,0
12/1/2021,-0.004521569,-0.010204082,-0.011739594,-0.002052967,-0.000651607,0
12/2/2021,-0.002209673,0.010309278,-0.002759779,0.003702942,0.001521408,0
12/3/2021,0.001968504,-0.010204082,0.000601612,0.00143472,0.002821181,0
12/6/2021,0.001596267,0.010309278,0.00962001,0.002455997,0.002164034,0
12/7/2021,0.006865269,0.020408163,0.011672225,-0.004899959,-0.002375297,0
12/8/2021,0.013149884,0.01,0.005415587,0.000820681,-0.000865801,0
12/9/2021,-0.003004447,-0.00990099,0.003278689,-0.002460025,-0.000866551,-9.98104E-05
12/10/2021,-0.003977821,0,-0.003267974,0.002055076,-0.000867303,0
12/13/2021,0.005445964,0,0.017096019,0.001025431,0.000868056,9.98203E-05
12/14/2021,-0.00060183,-0.01,0.011627907,0.005531653,0.003469211,0
12/15/2021,-0.008912441,0.01010101,-0.01650165,-0.002241239,-0.002376837,0
12/16/2021,-0.003038036,0,0.007868549,-0.001021033,-0.001082954,-9.98104E-05
12/17/2021,0.002315943,-0.01,0.002755454,-0.002452984,0.002385082,0
12/20/2021,-0.002188982,-0.01010101,-0.001030456,0.004713115,0.000648929,9.98203E-05
12/21/2021,0.007800122,0.010204082,-0.004240688,-0.002243524,-0.001513186,0
12/22/2021,0.000846535,0.01010101,-0.009093002,-0.000204415,-0.002814462,0
12/23/2021,0.003383277,0.01,0.006969451,0.000204457,0.000651324,-9.98104E-05
12/29/2021,0.016859345,0.00990099,0.02399354,0.003679477,-0.001301801,9.98203E-05
