country,time,expectancy,linc,infmr,sratio,emiss,ferti
zaf,9,62.0077,9.075207697984686,53.2,90.1154,5.61391,2.87
zaf,10,61.0487,9.103868127465667,54,90.3606,5.55337,2.83
zaf,11,59.4699,9.11964950669168,54.5,90.5814,5.29463,2.79
zaf,12,57.6679,9.144627828610801,54.7,90.8007,5.20759,2.76
zaf,13,56.2319,9.163143937145207,54.1,91.0508,5.47492,2.73
zaf,14,55.7215,9.19786285046507,52.8,91.3201,6.15432,2.7
zaf,15,55.4305,9.239899174217728,51.5,91.5941,5.67973,2.68
zaf,16,55.8925,9.284519770150434,50,91.8619,6.41188,2.66
zaf,17,56.8524,9.329899607033822,48.6,92.1154,6.49338,2.64
zaf,18,58.111,9.357034751126987,46.6,92.3552,6.84829,2.62
zaf,19,59.7221,9.336091577281744,41.1,92.5823,7.0078,2.6
zaf,20,61.266,9.363061458993847,38.2,92.8142,6.49077,2.59
zaf,21,63.1115,9.385133662349347,37.1,93.0589,6.61779,2.57
zaf,22,64.4489,9.395989718862811,36.8,93.2993,6.49284,2.55
zaf,23,65.2667,9.401786836547139,35.3,93.529,6.3648,2.53
zaf,24,66.2592,9.410829232725586,34.4,93.878,6.50482,2.51
zaf,25,66.7812,9.423837546238587,33.6,94.5487,6.11227,2.49
zmb,0,49.2934,8.063062911326792,113.3,93.4789,0.44324,6.44
zmb,1,48.4177,8.017307507688582,113,93.3068,0.44373,6.38
zmb,2,47.8239,7.9748769005588755,112.4,93.1278,0.43287,6.33
zmb,3,47.5822,8.015987811027237,111.3,92.9486,0.44547,6.28
zmb,4,47.0688,7.90100705199242,109.7,92.7989,0.43498,6.23
zmb,5,46.8753,7.850103545175582,107.8,92.6793,0.43716,6.19
zmb,6,46.5918,7.887208585813932,106.1,92.5952,0.406,6.15
zmb,7,46.245,7.892078421248119,104.6,92.5925,0.51886,6.12
zmb,8,45.9219,7.845416036592485,103.1,92.6294,0.4566,6.09
zmb,9,45.7769,7.8407064517494,100.9,92.7061,0.36003,6.07
zmb,10,46.4484,7.850103545175582,97.6,92.8712,0.42843,6.04
zmb,11,47.2507,7.873978379604501,92.7,93.1619,0.39851,6
zmb,12,48.05,7.88344635413774,86.5,93.4747,0.36486,5.96
zmb,13,49.4389,7.902857191280582,80,93.7745,0.35315,5.92
zmb,14,50.4567,7.939871576361883,73.9,94.0877,0.31751,5.86
zmb,15,51.5941,7.96693349840484,68.7,94.4443,0.31465,5.79
zmb,16,52.8022,8.002359546252707,64.9,94.8442,0.36427,5.72
zmb,17,53.8693,8.037866234709618,61.3,95.2545,0.41488,5.64
zmb,18,55.3763,8.069655306886165,58.7,95.6505,0.50629,5.56
zmb,19,56.6185,8.101677747454572,55.6,96.007,0.4541,5.48
zmb,20,58.5334,8.142063283104147,52.9,96.2954,0.4182,5.4
zmb,21,59.5915,8.176672771948455,51.1,96.4797,0.50719,5.32
zmb,22,60.8049,8.215006432761575,49,96.6171,0.46455,5.24
zmb,23,61.7815,8.24117615049496,46.5,96.7493,0.55856,5.17
zmb,24,62.7964,8.279189777195004,44.7,96.8845,0.58952,5.1
zmb,25,63.5089,8.315077007294104,43.3,96.9986,0.56249,5.04
zwe,0,62.5395,7.86480400332846,51.2,92.7245,1.93076,5.18
zwe,1,60.9078,7.8928255262511176,52.6,92.6036,1.9521,5
zwe,2,59.2803,7.775695749915245,54.5,92.1031,1.98562,4.84
zwe,3,57.15,7.7651449029361315,56.4,91.3473,1.917,4.69
zwe,4,55.2885,7.8343923029104365,58.1,90.8846,2.0381,4.56
zwe,5,53.2026,7.81762544305337,60.1,90.6981,1.86841,4.43
zwe,6,51.2454,7.898782356970309,61.6,90.7019,2.03713,4.33
zwe,7,50.3663,7.908387159290043,62.7,90.7086,1.64573,4.24
zwe,8,49.3106,7.921898411023797,63.3,90.7033,1.40517,4.16
zwe,9,47.4589,7.90100705199242,63.5,90.6471,1.258,4.1
zwe,10,46.476,7.860185057472165,63.5,90.4803,0.7564,4.06
zwe,11,42.4869,7.867871490396322,63.2,90.3329,0.82665,4.02
zwe,12,45.7925,7.7706452341291765,62.7,90.2169,0.94377,4
zwe,13,43.9557,7.581719640125308,61.9,90.0694,0.7847,3.99
zwe,14,45.4905,7.520234556474628,61.5,89.8401,0.86721,3.98
zwe,15,45.5915,7.459914766241105,61,89.5067,0.93523,3.99
zwe,16,46.3942,7.423568444259167,60.3,89.3615,0.9346,3.99
zwe,17,46.3363,7.385230923066573,59.9,89.2736,1.0401,4
zwe,18,47.7744,7.187657164114956,58.9,89.0576,0.83922,4.01
zwe,19,49.3942,7.237778191923443,57.7,88.8558,0.65454,4.02
zwe,20,52.2397,7.31455283232408,55.8,88.6646,0.71677,4.03
zwe,21,55.4377,7.3938782901077555,54,88.4606,0.79044,4.02
zwe,22,57.7228,7.469083884921234,49.4,88.3871,0.81177,4
zwe,23,59.533,7.487173694213739,48.8,88.4718,0.90996,3.96
zwe,24,60.8441,7.518064181233078,47.6,88.5771,0.93989,3.9
zwe,25,61.6372,7.550661243105336,46.6,88.6796,0.94256,3.84
