Date,VAS.AX,IEQH,GIFRU,VGB.AX,VBND.AX,Cash,VGS.AX,VAP.AX
11/29/2019,-0.000979295,-0.004581152,-0.003184252,0.000812348,-0.001339585,9.97E-05,-0.010869565,0.001846479
12/2/2019,0.004201092,-0.0081087,-0.015318716,-0.002840909,-0.001788509,-0.000498206,0,0.003686151
12/3/2019,-0.023985497,-0.006628369,-0.00501364,-0.004680505,-0.001567749,0,-0.010989011,-0.025052466
12/4/2019,-0.013859123,0.005449288,0.005409411,0.004702515,0.004262001,0,0,-0.009821068
12/5/2019,0.010286873,0.000884858,0.005969929,-0.000610501,-0.001116819,0,0,0.011141304
12/6/2019,0.003298437,0.008730246,0.001318778,-0.002036245,-0.001788909,9.97E-05,0.011111111,0.004568664
12/9/2019,0.005145798,-0.002410167,-0.000878027,-0.0020404,-0.001120072,9.97E-05,0,0.007223114
12/10/2019,-0.005261661,-0.001317812,0.001977298,0.002044572,0.000224266,0,0,-0.009827357
12/11/2019,0.006004289,0.001869364,0.000365444,-0.00122424,-0.00044843,0,0,-0.007108369
12/12/2019,-0.005115816,0.006695204,-0.010886242,-0.00020429,0.003140422,0,0.010989011,-0.010131028
12/13/2019,0.005999143,0.003379852,0.012704979,-0.006742951,-0.004248658,0,0,-0.021015284
12/16/2019,0.014766435,0.007388895,0.006491612,0.005760132,0.003368516,9.97E-05,0.010869565,0.021187622
12/17/2019,-0.000419757,0.00032359,0.005580115,0.000204541,-0.000223814,0,0,0.0004095
12/18/2019,0.003779395,-0.000862627,0.004972615,-0.001431493,-0.002014775,0,0,0.004229772
12/19/2019,-0.001394506,0.003237643,-0.001147365,-0.004505427,0.000897263,0,0,0.000543478
12/20/2019,-0.007401201,0.004302926,0.004235767,-0.002674347,-0.000672344,0,0,-0.002851711
12/23/2019,-0.003235791,0.000856898,-0.007434944,0.001237624,0.000224266,9.97E-05,0,-0.00231513
12/24/2019,-0.000282287,0.000107021,-0.000648228,-0.001030078,-0.002466368,0,0,-0.000682501
12/27/2019,0.004376677,0.003852327,-0.00245045,-0.000824912,0.002922005,9.97E-05,0.010752688,0.005327141
12/30/2019,0.000843407,-0.006076111,-0.004840691,0.000825593,0.001792918,9.96E-05,-0.010638298,0.005570652
12/31/2019,-0.016432584,0.001287001,-0.001452011,-0.003299649,-0.004026846,0,0,-0.015808675
1/2/2020,-0.000428388,0.007926307,-0.013014396,0.000206911,0.001123091,-0.000597788,0.010752688,0.008099945
1/3/2020,0.005428571,-0.004782147,0.006556169,0.005792305,0.001346197,0,0,0.001361841
1/6/2020,0.001989201,0.000213561,0.00219555,0.002879473,0.005377549,9.97E-05,0,0.005983952
1/7/2020,0.013896767,0.000320273,0.006353147,0,-0.004011589,0,0,0.013789374
1/8/2020,-0.002517483,0.002561366,0.002684856,0.001845775,0.000671291,0,0,-0.001733564
1/9/2020,0.008272574,0.007025761,0.003401361,-0.002456499,-0.001565295,0,0.010638298,0.000534331
1/10/2020,0.010290641,-0.00179704,-0.00497656,-0.00082085,0.000223964,0,-0.010526316,0.005473965
1/13/2020,-0.006882312,0.00508313,0.007900841,0.002464572,0.00223914,9.97E-05,0.010638298,-0.00265569
1/14/2020,0.008870409,0,0.002588997,-0.002663389,-0.003351206,9.97E-05,0,0.00758887
1/15/2020,0.00453359,0.000842904,0.007173087,0.002875924,0.00179332,0,0,0.005285412
1/16/2020,0.007795405,0.006000632,0.00669468,0.001229005,0.002908928,0,0.010526316,0.008280757
1/17/2020,0.003799701,0.004918376,0.008206579,0,-0.001561803,0,0,0.007430583
1/21/2020,-0.00108152,-0.002811621,0.004631254,0.001841244,0.002681564,0,0,-0.004270186
1/22/2020,0.009879551,0.000417711,0.002863728,0.00245048,0.000668598,0,0,0.011565952
1/23/2020,-0.006700616,-0.001670146,0.007661234,-0.000203707,-0.000890869,0,0,-0.000899281
1/24/2020,0.000674582,-0.003973233,0.00463091,0.000814996,0.004458315,0,-0.010416667,0.000642921
1/28/2020,-0.01348254,-0.008503044,0.007567939,0.00732899,0.005770084,0.000199322,-0.010526316,-0.005268568
1/29/2020,0.005330053,0.000423504,0.004028679,-0.003031528,-0.001544572,0,0,0
1/30/2020,-0.00353453,-0.00158747,0.010133297,0.004054328,0.003535912,0,0,-0.001033458
1/31/2020,0.000682128,-0.014627941,-0.00552077,0.000403796,0.000660647,0,-0.010638298,0.000387948
2/3/2020,-0.012815269,0.005701377,0.001827906,0.002421796,-0.000660211,-0.000298924,0,-0.003102378
2/4/2020,0.003314459,0.014333084,-0.004460062,-0.001207973,-0.001541511,0,0.021505376,0.002982365
2/5/2020,0.00440468,0.010017927,0.002172142,-0.005845596,0.000661667,0,0.010526316,0.003361345
2/6/2020,0.010415239,0.005533514,0.003657545,-0.004257908,-0.004408199,0,0,-0.003478933
2/7/2020,-0.00461142,-0.004464749,0.00344176,0.003054368,0.000664158,0,0,0.00323248
2/10/2020,-0.001907617,0.004171882,0.005313067,0.002030045,0.004646018,9.97E-05,0,0.004639773
2/11/2020,0.007098976,0.003115912,0.000200696,-0.000405186,0.001101079,0,0.010416667,0.002950609
2/12/2020,0.00460892,0.005487679,-0.001270818,-0.002432104,-0.001979762,0,0,0.007418777
2/13/2020,0.000539738,-0.001647616,0.005558532,0.000406339,-0.00154287,0,0,0.007237176
2/14/2020,0.005799056,0.00103146,0.006460206,0.000812348,-0.000662252,9.97E-05,0,0.015504853
2/18/2020,-0.002413516,-0.003709428,0.003110111,0.001420455,0.001988072,9.97E-05,0,-0.008192651
2/19/2020,0.00577957,0.005791705,0.000725642,0.000202634,0.003527337,0,0,0.006007509
2/20/2020,0.003073634,-0.003393316,0.006789717,0.002633712,-0.001318102,0,0,0.003110226
2/21/2020,-0.002930989,-0.008563764,-0.002357101,0.002222671,0.003739551,9.96E-05,-0.010309278,-0.002852536
2/24/2020,-0.021245323,-0.030700385,-0.012141498,0.002217742,0.002849003,9.96E-05,-0.03125,-0.018034826
2/25/2020,-0.016109215,-0.027592871,-0.01913367,-0.0006035,-0.000655594,0,-0.021505376,-0.012792907
2/26/2020,-0.020674344,-0.003754002,-0.002641561,-0.000402576,0.002186748,0,-0.010989011,-0.022324865
2/27/2020,-0.009209408,-0.038457276,-0.039117148,0.005034233,0.001090988,0,-0.033333333,-0.001049869
2/28/2020,-0.032604033,-0.019017981,-0.008834547,0.001001803,-0.00087184,9.96E-05,-0.022988506,-0.030872307
3/2/2020,-0.005617147,0.032898602,0.025242442,0.003602882,0.001745201,-0.000398446,0.035294118,-0.010166734
3/3/2020,0.019176453,-0.017176658,-0.020587008,0.000398883,0.00304878,0,-0.022727273,0.019172829
3/4/2020,-0.028879813,0.02974537,0.037849737,0.002591707,0.005644811,9.97E-05,0.034883721,-0.012631013
3/5/2020,0.014268549,-0.024165449,-0.011289771,-0.00357924,-0.001079447,0,-0.02247191,0.022318998
3/6/2020,-0.026950985,-0.022345082,-0.016539792,0.004989024,0.002161228,0,-0.022988506,-0.017172524
3/9/2020,-0.072896058,-0.073279925,-0.079515868,0.003574265,0.004744447,0,-0.070588235,-0.039414872
3/10/2020,0.029711097,0.029494025,0.041510588,-0.006925208,-0.005365958,0,0.025316456,-0.01677947
3/11/2020,-0.035070939,-0.036428748,-0.043159131,0.001195457,-0.002373759,0,-0.037037037,0
3/12/2020,-0.070543532,-0.100730488,-0.067045106,-0.005572139,-0.0088687,0,-0.102564103,-0.068693532
3/13/2020,0.042836829,0.060852216,0.080085512,-0.013808285,-0.005019642,-9.96E-05,0.057142857,-0.038497074
3/16/2020,-0.077211522,-0.102767329,-0.099269184,0.006899351,-0.028515025,9.97E-05,-0.094594595,-0.064862268
3/17/2020,0.03361655,0.044018566,0.106828938,-0.008464329,0,0,0.044776119,-0.046925843
3/18/2020,-0.062008578,-0.056073426,-0.026343922,-0.015447154,-0.013547076,0,-0.057142857,-0.093081761
3/19/2020,-0.036006858,0.016408387,-0.020939534,-0.003922378,-0.010528725,0,0.015151515,-0.167426194
3/20/2020,0.004150198,-0.029446936,-0.047420698,0.016165803,-0.015729817,9.96E-05,-0.029850746,0.112803427
3/23/2020,-0.050777406,-0.037578931,-0.039690548,0.007750357,-0.002115159,9.96E-05,-0.046153846,-0.110564585
3/24/2020,0.035869791,0.108017283,0.064448336,0.000202388,0.024258125,0,0.112903226,0.024525126
3/25/2020,0.050440352,0.026574235,0.028545574,0.001416431,0.01770522,0,0.028985507,0.084017836
3/26/2020,0.027057927,0.04853686,0.050867792,0.005253587,-0.004292815,0,0.056338028,0.069495562
3/27/2020,-0.046567718,-0.027371528,-0.022452241,-0.005829146,-0.003176764,0,-0.04,-0.089676113
3/30/2020,0.059933839,0.026900262,0.024291498,0.007480793,0.011609379,9.96E-05,0.027777778,0.021569936
3/31/2020,-0.014870571,-0.009537883,-0.0152782,-0.000200682,0.004725473,9.96E-05,0,0.029603831
4/1/2020,0.029444652,-0.04055337,-0.079120031,0.008631072,-0.003583427,-0.000697211,-0.040540541,0.052008457
4/2/2020,-0.011585807,0.014560362,0.039145013,-0.004577114,0.008541245,0,0.014084507,-0.017081994
4/3/2020,-0.022161172,-0.012679393,-0.01363233,0.00219912,-0.006463116,9.97E-05,-0.013888889,-0.032713147
4/6/2020,0.048136355,0.060259667,0.045142296,-0.001994813,-0.000897263,0,0.056338028,0.045444938
4/7/2020,-0.008220157,0.0050579,-0.021048513,-0.008594843,0,9.97E-05,0.013333333,0.019005257
4/8/2020,-0.008648649,0.023837902,0.034129966,-0.003830645,-0.001347104,0,0.013157895,0.02797619
4/9/2020,0.034714649,0.012546889,0.015999382,0.005869257,0.007194245,0,0.012987013,0.046902142
4/14/2020,0.018268048,0.014563107,-0.014606314,-0.004828974,0,0.000199302,0.012820513,-0.012352507
4/15/2020,-0.003105054,-0.020271972,-0.012738362,0.003032754,0.009151786,0,-0.012658228,-0.005973493
4/16/2020,-0.008825056,0.003598509,0.001954958,0.001007861,-0.00530856,0,0,-0.01370892
4/17/2020,0.012569832,0.024971187,0.020057754,-0.000805477,0.010896153,0,0.025641026,0.05102818
4/20/2020,-0.023793103,-0.010994503,-0.030145371,0.003022975,-0.008139023,0,-0.0125,-0.036956522
4/21/2020,-0.024196397,-0.027665488,-0.004260019,-0.001808318,0.006209803,9.96E-05,-0.025316456,-0.035176825
4/22/2020,0.000904977,0.018708588,0.020598954,0.003019324,-0.005951069,0,0.012987013,-0.003314486
4/23/2020,-0.001265823,0.001402882,-0.016767583,0,0.002217295,0,0.012820513,0.004890454
4/24/2020,0.004526525,0.007131941,0.007105637,-0.000401365,-0.001548673,0,0,-0.012069301
4/27/2020,0.012256669,0.015174507,0.001332706,-0.001003814,0.00842012,0,0.012658228,0.029359606
4/28/2020,0.001780627,-0.000249128,0.001252642,-0.000803859,-0.000219732,0,0,-0.008422665
4/29/2020,0.014041948,0.020931971,-0.005473454,0.001206758,-0.003076923,0,0.025,0.006370656
4/30/2020,0.023137599,-0.010495485,-0.01831905,0.001807955,0.005511464,0,-0.012195122,0.049107999
5/1/2020,-0.041288333,-0.022446966,-0.006887714,0.001804692,-0.004165753,-0.000498107,-0.024691358,-0.059060157
5/4/2020,0.007862759,-0.00214484,0.006370968,0.002001601,0.007485689,9.97E-05,0,0.00272056
5/5/2020,0.015957447,0.010873688,0.004968347,-0.000799041,-0.001748252,0,0.012658228,0.02248062
5/6/2020,-0.004013962,-0.004752971,-0.017542461,-0.00259896,-0.001094571,0,0,0.003222138
5/7/2020,-0.003504468,0.010933769,-0.001136271,-0.001202646,-0.002191541,0,0,0
5/8/2020,0.006154387,0.015539533,0.006256602,0.003010235,0.002415989,0,0.025,0.015492159
5/11/2020,0.012583013,0.001346554,0.009124677,-0.0030012,-0.00109553,9.97E-05,0,0.026790698
5/12/2020,-0.009837763,-0.013814181,-0.016163879,0.000602047,-0.002632156,0,-0.012195122,-0.021380685
5/13/2020,0.002614607,-0.016858807,-0.004473363,0.000601685,0.001319551,0,-0.024691358,-0.023143862
5/14/2020,-0.016515994,0.001639138,0.006045752,0.002405292,-0.000878542,-9.97E-05,0,-0.004169826
5/15/2020,0.013788227,0.004531722,-0.004385253,-0.00239952,0.000659486,0,0.012658228,-0.001712981
5/18/2020,0.010462075,0.030075188,0.017536705,0.000601323,0.001757469,9.97E-05,0.025,0.013918017
5/19/2020,0.018464193,-0.005352798,-0.016432866,-0.002003205,-0.001096491,0,0,0.033847311
5/20/2020,0.001863775,0.013820939,0.006764466,0,0.000878156,0,0.012195122,0.006184067
5/21/2020,-0.00304414,-0.006997225,-0.007123776,0.001605781,0.000219346,0,-0.012048193,0.000903832
5/22/2020,-0.009160305,0.000121492,0.014675907,0.00240481,0.001973684,0,0,-0.006501716
5/26/2020,0.04999144,0.016763848,0.002571314,0.00019992,0.001532064,0,0.024390244,0.066896928
5/27/2020,0.000163052,0.01218638,0.020998637,-0.00039976,-0.003496503,0,0.011904762,0.013290169
5/28/2020,0.013531138,0.002832861,0.003689458,0,0.002631579,0,0,-0.00672608
5/29/2020,-0.016406627,-0.00047081,0.006647896,-0.0009998,-0.001312336,0,0,-0.010326731
6/1/2020,0.010793132,0.005770137,-0.012353352,0.000800641,0.001533071,-0.000298954,0,-0.015908313
6/2/2020,0.003235722,0.009717832,-0.005585274,-0.0012,-0.000218675,0,0.011764706,0.003997914
6/3/2020,0.018384132,0.015190167,0.009413812,-0.002402883,0.000874891,0,0.023255814,0.029259003
6/4/2020,0.006809184,-0.003426613,-0.020219436,-0.002609394,-0.001311189,0,-0.011363636,0.017157275
6/5/2020,0.002516515,0.021547278,0.014957607,-0.003018716,-0.000656455,0,0.022988506,0.005787994
6/9/2020,0.024003765,0.001121957,0.003309954,0.002220428,-0.001751697,9.97E-05,0,0.042913515
6/10/2020,-0.000306419,-0.003922448,-0.010918231,0.002014099,0.004386927,0,0,-0.025224657
6/11/2020,-0.030344828,-0.048042304,-0.033910419,0.004422111,0.000218388,0,-0.04494382,-0.035419699
6/12/2020,-0.017859965,0.008155064,0.012330456,-0.00020012,0.001310044,0,0,-0.013078471
6/15/2020,-0.022207918,0.003399766,0.00365408,0.003202562,0.00087222,0,0.011764706,-0.012911995
6/16/2020,0.039664253,0.021497839,0.012540453,-0.002793296,0.00087146,0,0.011627907,0.028227194
6/17/2020,0.007123635,-0.001143772,-0.013903316,0.00120048,-0.000870701,0,0,0.021593572
6/18/2020,-0.008802263,-0.000343525,0.004051536,0.000999201,0.002832244,0,0,-0.015729969
6/19/2020,0.00190295,-0.002176403,-0.012670487,0.000598922,-0.002824245,0,0,0.002996504
6/22/2020,-0.000158278,0.002755137,-0.002697401,-0.000199521,0,0,0,-0.019419087
6/23/2020,0.001108121,0.005609616,-0.010408983,-0.001197366,0.002832244,0,0.011494253,0.009478673
6/24/2020,0.001897533,-0.022654827,-0.010352824,-0.000999001,-0.000868998,0,-0.022727273,0.007880617
6/25/2020,-0.023358586,0.007920792,0.002761737,0.0022,0.00152207,-9.97E-05,0.011627907,-0.02295791
6/26/2020,0.013736264,-0.015832659,-0.011183442,0.000598683,0.001302649,0,-0.022988506,0
6/29/2020,-0.015144269,0.009394082,0.011478731,-0.000398883,-0.00151778,9.97E-05,0.011764706,-0.022816278
6/30/2020,0.015377145,0.010818986,0.006341789,-0.000199521,0.002171553,0,0.011627907,0.003136435
7/1/2020,0.004463574,-0.017263206,-0.038308458,-0.00199561,0.000216685,-0.000398684,-0.022988506,0.02084419
7/2/2020,0.018251071,0.007963462,0.006811519,-0.00139972,-0.001516464,0,0.011764706,0.034881742
7/6/2020,-0.003584788,0.014523063,-0.012160658,0.001001201,0.001735734,0,0.011627907,-0.012824729
7/7/2020,-0.000312842,-0.00881814,-0.006762029,0.0020004,0.000649773,0,0,-0.026815456
7/8/2020,-0.015803474,0.003812825,0.002705769,0.000598922,0.001515152,0,0,-0.017627931
7/9/2020,0.007313196,-0.005064457,-0.01218663,-0.001596169,-0.000216123,0,-0.011494253,-0.00261324
7/10/2020,-0.007102273,0.007866728,0.009252732,0.002198241,0.002161695,0,0.011627907,-0.003318777
7/13/2020,0.010650135,-0.003099174,-0.003929102,-0.002592223,-0.000215703,0,0,0.018752191
7/14/2020,-0.006920415,0.008059873,0.012184432,-0.00059976,-0.001510248,0,0.011494253,0.008257354
7/15/2020,0.018688628,0.010736722,-0.001905257,0.00080016,0.000216076,0,0,-0.000682477
7/16/2020,-0.007618159,-0.003955249,0.010151844,0.00039976,0.000864118,0,0,-0.011780775
7/17/2020,0.004229986,0.002722941,0.015289469,0.000799201,0.0015109,0,0,0.002073255
7/20/2020,-0.0049922,0.007467753,-0.011759729,-0.000399281,-0.000215517,0,0.011363636,-0.001034483
7/21/2020,0.02571339,0.000673854,-0.007191165,0.000998602,0.001293382,0,0,0.004832585
7/22/2020,-0.013145827,0.001571268,0.000431146,-0.00179569,0.001076426,0,0,0.00223291
7/23/2020,0.002788104,-0.00851636,-0.000172384,0.001998801,0.001290323,0,-0.011235955,0.019708655
7/24/2020,-0.010349089,-0.007911392,8.62069E-05,-0.000199481,0.000214777,0,0,-0.018487395
7/27/2020,0.003589824,0.005468216,-0.007844151,-0.000798085,0,0,0,0.012842466
7/28/2020,-0.003732504,-0.004871969,0.004778454,-0.001996805,0.000429461,0,0,-0.013693998
7/29/2020,0.006556353,0.007969942,0.009597925,0.00260104,0,0,0.011363636,-0.000514227
7/30/2020,-0.002791563,-0.00689032,-0.006937307,0.001197366,0.000858553,-9.97E-05,-0.011235955,-0.002915452
7/31/2020,-0.01881804,0.000341219,-0.00698577,0.001793901,0.001930088,0,0,-0.008083935
8/3/2020,-0.000792519,0.010687891,0.002779225,-0.001989654,-0.000642123,0.000199442,0.011363636,-0.002774406
8/4/2020,0.018083756,0.004274947,0.006409146,0.001196172,0,0,0,0.01860546
8/5/2020,-0.005765036,0.005488966,-0.013080895,0.001592991,0.001927608,0,0.011235955,-0.002048481
8/6/2020,0.007679047,0.002339572,0.002354377,-0.001789264,-0.001923899,0,0,-0.016763599
8/7/2020,-0.005132193,0.000222296,0.016789909,0.000796654,0.002355965,0,0,0.01078636
8/10/2020,0.016101297,0.001777975,0.007186858,-0.000199005,-0.001282051,0,0,0.014113597
8/11/2020,0.004,-0.000221852,-0.007390418,-0.000796178,0,0,0,0.014596062
8/12/2020,-0.001225866,0.013536004,0.012665811,-0.001992032,-0.003637142,0,0.011111111,0.004349281
8/13/2020,-0.002147898,-0.000766284,-0.005746641,0.000598802,-0.000429461,0,0,0
8/14/2020,0.001845018,-0.002738826,-0.002889928,-0.001994813,-0.003007519,0,0,0.003830779
8/17/2020,-0.007213014,0.003295617,-0.003239281,0.001998801,0,0,0,-0.008627841
8/18/2020,0.007574586,0.000437972,-0.007782434,0.001595851,0.001292825,0,0,0.003514644
8/19/2020,0.008591593,-0.001532232,-0.003878642,0.001194981,0.000430385,0,0,-0.005837225
8/20/2020,-0.008062063,-0.000328839,0.003893744,-0.000198926,-0.0002151,0,0,0.0011743
8/21/2020,-0.000920104,0.002412281,0.00422341,-0.000596896,0.001075731,0,0,0.017593834
8/24/2020,0.005218726,0.010063443,0.002746545,0.001990842,0.000644745,0,0.010989011,-0.003951918
8/25/2020,0.004275462,0.00259909,-0.003423778,-0.001788198,-0.000429553,0,0.010869565,0.010084311
8/26/2020,-0.0060818,0.008641175,-0.01503049,-0.00258758,-0.002363558,0,0,0.00212766
8/27/2020,0.001835704,-0.000963804,0.000523195,0.001596488,-0.000861512,0,0,-0.004082966
8/28/2020,-0.007634753,0.002143853,-0.010109813,-0.006375772,-0.002586764,0,0,0.006723516
8/31/2020,-0.00030774,-0.00160445,-0.008276105,0.003609384,0.000648368,0,0,0.016777977
9/1/2020,-0.016930891,0.005463895,-0.000887784,-0.0001998,0,0,0.010752688,-0.018583787
9/2/2020,0.019257868,0.01310602,0.025857473,0.000999201,0.001943844,0,0.010638298,0.010284035
9/3/2020,0.00890937,-0.027660917,-0.008661758,0.002794969,0.00172451,0,-0.031578947,0.023590241
9/4/2020,-0.030602923,-0.009626825,-0.001834862,0.000199084,0.002797504,0,0,-0.027940016
9/8/2020,0.012721847,-0.019003932,-0.004289216,-0.002985669,-0.004291845,0,-0.02173913,0.006658006
9/9/2020,-0.019851117,0.017702071,0.00756044,0.002395688,0.002155172,0,0.011111111,-0.015325052
9/10/2020,0.006329114,-0.011705503,-0.013087863,-0.001792472,-0.001290323,0,-0.010989011,-0.001310616
9/11/2020,-0.008490566,0.001217622,0.006365485,0.00179569,-0.000215332,0,0,0.00164042
9/14/2020,0.00555027,0.011055832,0.009927084,0.002190799,0.001938402,0,0.011111111,-0.002292827
9/15/2020,-0.000157704,0.00524877,0.00756785,0.000198728,0.000429923,0,0.010989011,0.01674327
9/16/2020,0.011041009,-0.002937017,-0.004748338,0,-0.000214869,0,0,0.013400065
9/17/2020,-0.011700468,-0.007746018,-0.003036086,0.000198689,0,0,-0.010869565,-0.004142106
9/18/2020,-0.002367798,-0.007586586,-0.013660489,-0.001191895,-0.00042983,0,-0.010989011,-0.005919053
9/21/2020,-0.00664557,-0.014402836,-0.001146789,0.000994431,0.000430015,0,-0.011111111,-0.014322498
9/22/2020,-0.007167888,0.007419065,0.01077453,0.001192132,0.001504406,0,0.011235955,-0.009632653
9/23/2020,0.022942403,-0.016737335,-0.002708606,0.002976781,-0.001287554,0,-0.022222222,0.016979888
9/24/2020,-0.007685069,-0.001588743,0.016295777,-0.000593589,0.000429738,0,0,-0.000486302
9/25/2020,0.013908645,0.012389179,0.013965517,0.000593942,-0.000214777,0,0.011363636,0.008108985
9/28/2020,-0.000935308,0.017402043,0.000595137,0.001582905,0.000859291,0,0.02247191,0.018500644
9/29/2020,-0.001560306,-0.003310527,-0.012235534,-0.000395101,-0.001073192,0,-0.010989011,-0.009319223
9/30/2020,-0.020628223,0.003100089,-0.007139785,-0.000988142,0.001074345,0,0.011111111,-0.015625
10/1/2020,0.011329185,-0.034988962,-0.004245365,-0.002571711,-0.001717107,0,-0.043956044,0.01425332
10/2/2020,-0.014831177,-0.007320142,0.009135996,0.003173344,0.001290045,0,0,-0.001117854
10/5/2020,0.023862908,0.01601567,0.009656837,-0.002174773,-0.000644192,0,0.011494253,0.02509992
10/6/2020,0.00281558,-0.008732139,0.00264731,-0.001188825,-0.00193382,0,-0.011363636,-0.003587024
10/7/2020,0.013570426,0.012355566,0.010050251,0.003372347,0.000861141,0,0.011494253,0.012208483
10/8/2020,0.011234226,0.007345463,0.007589173,-0.00059312,-0.0010755,0,0.011363636,-0.008040823
10/9/2020,0.001521838,0.006394436,-0.008871035,0.001582591,0.00129199,0,0.011235955,0.003429462
10/12/2020,0.003342957,0.011927321,0.006501731,-0.000987557,0,0,0.011111111,-0.003573093
10/13/2020,0.011055581,-0.004185944,-0.001258389,0.000988533,0.000645161,0,-0.010989011,0.014031805
10/14/2020,-0.002846016,-0.005088496,-0.001847963,-0.000592534,0.001719321,0,0,-0.003228782
10/15/2020,0.005257624,-0.005003336,0.014390305,0.004150198,0.001072731,0,-0.011111111,0.008175228
10/16/2020,-0.005379558,0.001452676,0.0024888,0.000590435,0.000428633,0,0.011235955,-0.017747858
10/19/2020,0.008563702,-0.010823477,-0.007778881,0.000786782,-0.000428449,0,-0.011111111,-0.001246106
10/20/2020,-0.007895129,0.00214326,0.009174312,-0.000196541,0,0,0,-0.002339364
10/21/2020,0.001651652,-0.004615038,-0.01677686,-0.003145272,-0.00235748,9.97E-05,-0.011235955,0.002657496
10/22/2020,-0.003297856,0.002827095,0.002017315,0.000591599,-0.000214823,-9.97E-05,0.011363636,-0.011381353
10/23/2020,0.001955181,0.004172305,0.004445936,-0.000985416,-0.001718951,9.97E-05,0,0.003469484
10/26/2020,-0.004503152,-0.016732173,-0.009687657,0.002367331,0.001076195,0,-0.011235955,0.005814867
10/27/2020,-0.016435464,-0.004339881,-0.007758475,0,0.001290045,0,-0.011363636,-0.01171875
10/28/2020,-0.000153304,-0.030740996,-0.015553289,0.000787247,0.001503114,0,-0.022988506,-0.007747036
10/29/2020,-0.015639374,0.008047337,0.009928343,-0.002359882,-0.001715266,0,0,-0.016889739
10/30/2020,-0.006074766,-0.011622447,-0.007608138,-0.000591366,-0.000214777,0,-0.011764706,-0.002269044
11/2/2020,0.004388027,0.013303243,0.014988371,0.000197239,-0.000644468,0,0.011904762,0.018518519
11/3/2020,0.019347792,0.017231274,-0.000509208,0.004338395,0.001074807,0,0.023529412,0.0215311
11/4/2020,-0.002142966,0.020511639,-0.004075741,-0.001767131,0.000858922,0,0.022988506,0.01186573
11/5/2020,0.013345605,0.016711834,-0.002216728,0.003147128,0.002789101,0,0.011235955,0.018824256
11/6/2020,0.008477142,0.000222124,-0.003417927,-0.000588235,0.000855798,0,0,0.003180373
11/9/2020,0.019063344,0.014545858,0.01671954,-0.000588582,-0.001282599,0,0.011111111,0.011624396
11/10/2020,0.006333775,0.001860567,0.021588801,-0.008244994,-0.004708904,0,0.010989011,0.022981645
11/11/2020,0.017271663,0.0093948,0.006851577,-0.002573238,-0.001290323,0,0,0.018526623
11/12/2020,-0.004316547,-0.007792208,-0.011970157,0.00476285,0.000215332,0,0,-0.005442567
11/13/2020,-0.001878613,0.007962478,0.010206622,0.000987557,0.002368138,0,0,-0.008352535
11/16/2020,0.013754162,0.010713126,-0.000903565,-0.002367798,-0.000214777,0,0.010869565,0.017281441
11/17/2020,0.001428163,-0.001713062,-0.00238428,-0.001582278,0.001718582,0,0,-0.0041399
11/18/2020,0.004848831,-0.006864007,-0.013350915,0.002377179,0.001501179,0,0,-0.003583716
11/19/2020,0.001419245,0.002807775,0.004009355,-0.000197628,-0.001070664,0,0,-0.004028197
11/20/2020,-0.000566893,-0.003446048,-0.006489185,0.000593003,0.003215434,-9.97E-05,0,0.002311137
11/23/2020,0.004254112,0.003998271,0.005694189,0.000987752,-0.000854701,9.97E-05,0,-0.006917423
11/24/2020,0.01341429,0.013669142,0.002164863,-0.001973554,-0.00106929,0,0.010752688,0.015237266
11/25/2020,0.004458687,-0.00010618,-0.000166168,-0.00138422,0.000642261,0,0,0.00242996
11/27/2020,-0.012206964,0.00339811,-0.011384411,0.000792079,0.001069748,-9.97E-05,0,-0.000142592
11/30/2020,-0.011515237,-0.005926553,-0.012524166,0.000197863,-0.000854884,0,0,-0.004135767
12/1/2020,0.010654923,0.009368679,0.007405516,-0.001186944,0.00171123,0,0.010638298,0.005012172
12/2/2020,0.000281136,0.001582112,-0.00016899,-0.002970885,-0.00256246,0,0,-0.005984611
12/3/2020,0.003653738,0.000105307,-0.009972112,0,0.000214087,0,0,-0.002006881
12/4/2020,0.00308037,0.007581341,0.002731541,-0.000595948,0.001498288,0,0.010526316,0.007038207
12/7/2020,0.005304299,-0.00125405,-0.002553844,-0.002583979,-0.002137209,0,0,0.00142633
12/8/2020,0.002360455,0.002720519,0.003413843,0.001394978,0.002141786,0,0,-0.001851588
12/9/2020,0.006510597,-0.005530627,-0.005783788,0,0.000213721,0,-0.010416667,-0.010844749
12/10/2020,-0.00715662,0.000104932,-0.011121567,0.002189055,-0.001709402,0,0,0
12/11/2020,-0.00637649,-0.002098416,-0.002768406,0.00019857,0.002782534,0,0,-0.00966532
12/14/2020,0.003069196,-0.001577121,-0.009282554,0.000794123,0.000853789,0,0,0.014420976
12/15/2020,-0.004311544,0.0084246,0.010770578,0.00059512,0,0,0.010526316,0.008184951
12/16/2020,0.007542953,0.003132832,-0.008836524,0,-0.000639795,0,0,-0.000569719
12/17/2020,0.010813808,0.005621487,-8.74049E-05,-0.001784298,-0.000426803,0,0.010416667,0.005130398
12/18/2020,-0.012069675,-0.001966874,-0.006118881,0,0.000426985,0,-0.010309278,-0.023819651
12/21/2020,-0.000832986,-0.006430868,-0.006508355,0.002184707,0.000426803,0,0,-0.008278867
